Name,ID,Zip,County,Address,Latitude,Longitude
1599939,ec3mgd0g,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599940,ec3mmf9s,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599941,ec3seujm,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599942,ec3j1wbp,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599943,ec3nban9,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599944,ec37r6my,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599945,ec3j5jxd,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599946,ec3su2jx,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599947,ec3pqg4b,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599948,ec3p8e90,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599949,ec3nf8se,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599950,ec3af5kp,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599951,ec3gkuaa,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1529898,ec36q5rr,97217.0,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
1599878,ec3qtu76,97217.0,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
2315056,ec331up3,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028116,ec34esqh,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028118,ec3ff9b3,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028120,ec3d3ydb,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028166,ec3c429g,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028335,ec3dnedx,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159513,ec3yax4r,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159514,ec3spybx,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159515,ec3bg3zf,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1246857,ec31x2kk,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1282431,ec3rhg5y,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308041,ec3ny2mh,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308074,ec3bebed,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308108,ec36fu03,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308127,ec3431qs,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308129,ec3wrt4h,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308130,ec3p2rzx,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308140,ec36gy1u,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308141,ec374nca,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308144,ec3wxfta,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308146,ec320ew7,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599884,ec3ahq88,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599885,ec3mrx4q,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599886,ec3t1zfh,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599887,ec3413z8,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599888,ec3hf1j5,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599889,ec3p02g5,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599894,ec31cxrc,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599895,ec3yrrcr,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599896,ec36xp1j,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599897,ec3jw4z1,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599899,ec3r68as,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599901,ec3zqk2j,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599904,ec3gbdce,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599935,ec3qk8kn,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599936,ec31cskg,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599937,ec3275e6,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599938,ec3qc8h6,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584970,ec380kf7,97217.0,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
40DC322N,ec3wtphh,97702.0,Deschutes,"95 Southwest Scale House Loop, Bend, OR 97702",44.04831,-121.30775
#name_is_not_extracted,ec3rf1w8,21742.0,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
Holcim Holly Hill Cement Plant Portland Type I/II,ec37as10,21742.0,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec3gy51d,21742.0,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec3uka2t,21742.0,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec390tuw,21742.0,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
#name_is_not_extracted,ec33cs47,21742.0,Multnomah County,"Portland, OR, USA",45.5051064,-122.6750261
1308161S,ec3gjswd,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1529001,ec387udy,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1593787,ec3g7w24,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1595387,ec3ys1yp,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599907,ec3tyhef,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1595532,ec34qf4p,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599962,ec3pq78u,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028116,ec3xcms9,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028118,ec3063fd,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028120,ec37xs3q,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1028120S,ec3dpbr6,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159514,ec3nm9np,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1159515,ec3c8jka,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1246857,ec3egudx,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1282431,ec3puu1s,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308074S,ec36te5u,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308130,ec3fkn6w,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308146,ec3dgmam,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308147,ec3nc3kn,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308152,ec32je7n,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308148,ec3mh0kk,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308159,ec33gef7,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308161S,ec30fwud,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308180S,ec3r5kjy,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308180,ec3re61j,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308183,ec3222rp,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308194S,ec3g0yy9,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308192S,ec329adw,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308207S,ec3321qg,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308218,ec3nup5w,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308220,ec3gfed5,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308220S,ec3e0h0z,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308242,ec3mhuqj,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308246,ec3puwn8,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308349,ec37x987,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308349S,ec3zkjsy,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308343,ec39dw24,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308376,ec375xwj,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308374.,ec3w66yd,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308382,ec38kkhc,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308378,ec3n44ex,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308393,ec340cuy,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308426,ec3kktyu,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308427,ec38nj7f,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1314972S,ec3c9k6a,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1318374,ec3qhsk7,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1308372S,ec3qm1xr,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1336952,ec3crzuf,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1375499,ec3pm12g,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1391036S,ec3dtq3y,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1411477S,ec3qcmah,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1486687,ec36m57q,97266.0,Multnomah,"6400 Southeast 101st Avenue, Portland, OR 97266",45.47547,-122.5591
1510910,ec3fhxzf,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1522393,ec3xxshu,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1529005,ec3gpnga,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1540479,ec3h4c6w,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1363850,ec334gx0,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1540480,ec3rdhxz,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1522531,ec363yua,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1544856,ec3yx7r7,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1547718,ec3500we,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1522395,ec32ws3y,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1555585,ec3xaby1,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1560804,ec33bp2y,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1565526,ec3yfr3j,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1572356,ec3wp9sd,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1568055,ec31snc3,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575068,ec31nejq,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1572191,ec3swy0j,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575255,ec38qsct,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575365,ec39d8x3,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1573685,ec36r7wa,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575357,ec3xmxx2,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575585,ec351qjs,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575362S,ec3dp9xa,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1577079,ec30k8n8,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575365S,ec3991sn,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1575506,ec3m0bqx,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1578478,ec36gqa7,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584967,ec34x4mr,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1579675,ec35r1x4,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584968S,ec31n7wh,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584969S,ec3a3pqr,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1582743,ec3u3tru,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1587406,ec306jtd,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584968,ec30xpfg,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584966S,ec309h9a,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584967S,ec3jk551,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1584969,ec39zwnp,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1588319,ec3t0tna,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1587405,ec399ye4,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1588481,ec3crtmc,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1587406S,ec3ckh6r,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1593787,ec3ruqjt,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1592472,ec3szje4,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1595532,ec3wpz09,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599854,ec3cdkuj,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599876S,ec3qr0q4,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599877S,ec329zmn,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599880C,ec3tbu7z,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
1599872,ec3brg0z,97266.0,Multnomah County,"6400 SE 101st Ave, Portland, OR 97266, USA",45.4707988,-122.5603489
